ax,ay,az,batt_v,epoch,fin_id,latitude,longitude,session_id,temperature,text,time,type_name,wet
-0.06671142578125,1.01568603515625,-0.19415283203125,,,3f0022001847363439353035,26.076635,-80.110945,200827-194533,33.3828125,,2020-08-27 19:46:39.000,TEMP+IMU+GPS,True
-0.03192138671875,1.03155517578125,-0.1380615234375,,,3f0022001847363439353035,26.076629,-80.110946,200827-194533,33.3828125,,2020-08-27 19:46:40.000,TEMP+IMU+GPS,True
-0.07720947265625,1.01568603515625,-0.23468017578125,,,3f0022001847363439353035,26.076624,-80.110947,200827-194533,33.390625,,2020-08-27 19:46:41.000,TEMP+IMU+GPS,True
-0.075439453125,1.02203369140625,-0.1575927734375,,,3f0022001847363439353035,26.076617000000002,-80.110948,200827-194533,33.390625,,2020-08-27 19:46:42.000,TEMP+IMU+GPS,True
-0.0531005859375,1.02728271484375,-0.16058349609375,,,3f0022001847363439353035,26.076611,-80.110949,200827-194533,33.421875,,2020-08-27 19:46:43.000,TEMP+IMU+GPS,True
-0.0614013671875,1.0335693359375,-0.12506103515625,,,3f0022001847363439353035,26.076604999999997,-80.110948,200827-194533,33.4296875,,2020-08-27 19:46:44.000,TEMP+IMU+GPS,True
-0.0604248046875,1.02880859375,-0.17486572265625,,,3f0022001847363439353035,26.076598999999998,-80.110947,200827-194533,33.40625,,2020-08-27 19:46:45.100,TEMP+IMU+GPS,True
,,,3.883,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:46:45.400,BATT INFO,
-0.0650634765625,1.02557373046875,-0.09515380859375,,,3f0022001847363439353035,26.076594,-80.110947,200827-194533,33.40625,,2020-08-27 19:46:46.100,TEMP+IMU+GPS,True
-0.07501220703125,1.018310546875,-0.14739990234375,,,3f0022001847363439353035,26.076587,-80.110946,200827-194533,33.4140625,,2020-08-27 19:46:47.100,TEMP+IMU+GPS,True
-0.04962158203125,1.02569580078125,-0.082275390625,,,3f0022001847363439353035,26.07658,-80.110946,200827-194533,33.4140625,,2020-08-27 19:46:48.100,TEMP+IMU+GPS,True
-0.0792236328125,1.01885986328125,-0.14349365234375,,,3f0022001847363439353035,26.076573,-80.110946,200827-194533,33.3984375,,2020-08-27 19:46:49.100,TEMP+IMU+GPS,True
-0.07000732421875,1.0186767578125,-0.0992431640625,,,3f0022001847363439353035,26.076904000000003,-80.110885,200827-194533,33.390625,,2020-08-27 19:45:59.400,TEMP+IMU+GPS,True
-0.0863037109375,0.99493408203125,-0.15447998046875,,,3f0022001847363439353035,26.076895999999998,-80.110885,200827-194533,33.390625,,2020-08-27 19:46:00.400,TEMP+IMU+GPS,True
-0.07000732421875,1.02557373046875,-0.105224609375,,,3f0022001847363439353035,26.076889,-80.110885,200827-194533,33.390625,,2020-08-27 19:46:01.400,TEMP+IMU+GPS,True
-0.07440185546875,1.02703857421875,-0.15899658203125,,,3f0022001847363439353035,26.076882,-80.110886,200827-194533,33.3984375,,2020-08-27 19:46:02.400,TEMP+IMU+GPS,True
-0.04534912109375,1.02728271484375,-0.1331787109375,,,3f0022001847363439353035,26.076876000000002,-80.110886,200827-194533,33.390625,,2020-08-27 19:46:03.400,TEMP+IMU+GPS,True
-0.06640625,1.02386474609375,-0.1466064453125,,,3f0022001847363439353035,26.076868,-80.110887,200827-194533,33.375,,2020-08-27 19:46:04.400,TEMP+IMU+GPS,True
,,,3.886,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:46:05.400,BATT INFO,
