ax,ay,az,batt_v,epoch,fin_id,latitude,longitude,session_id,temperature,text,time,type_name,wet
0.0538330078125,1.0816650390625,-0.211181640625,,,330026001847363439353035,26.081372,-80.11245699999999,200707-144045,31.15625,,2020-07-07 14:44:37.000,TEMP+IMU+GPS,True
,,,4.073,,330026001847363439353035,,,200707-144045,,,2020-07-07 14:44:37.500,BATT INFO,
0.05548095703125,1.0802001953125,-0.2073974609375,,,330026001847363439353035,26.081373000000003,-80.11245600000001,200707-144045,31.15625,,2020-07-07 14:44:38.000,TEMP+IMU+GPS,True
0.056640625,1.0765380859375,-0.204833984375,,,330026001847363439353035,26.081373000000003,-80.11245600000001,200707-144045,31.15625,,2020-07-07 14:44:39.000,TEMP+IMU+GPS,True
0.0555419921875,1.07830810546875,-0.20977783203125,,,330026001847363439353035,26.081373000000003,-80.11245699999999,200707-144045,31.1640625,,2020-07-07 14:44:39.900,TEMP+IMU+GPS,True
0.052490234375,1.081298828125,-0.20526123046875,,,330026001847363439353035,26.081373000000003,-80.11245699999999,200707-144045,31.1640625,,2020-07-07 14:44:40.900,TEMP+IMU+GPS,True
0.0655517578125,1.07373046875,-0.2052001953125,,,330026001847363439353035,26.081373000000003,-80.11245699999999,200707-144045,31.171875,,2020-07-07 14:44:41.900,TEMP+IMU+GPS,True
0.05767822265625,1.07568359375,-0.2032470703125,,,330026001847363439353035,26.081374,-80.11245699999999,200707-144045,31.1640625,,2020-07-07 14:44:42.800,TEMP+IMU+GPS,True
0.0556640625,1.07861328125,-0.20001220703125,,,330026001847363439353035,26.081374,-80.11245799999999,200707-144045,31.15625,,2020-07-07 14:44:43.800,TEMP+IMU+GPS,True
0.0701904296875,1.08062744140625,-0.20635986328125,,,330026001847363439353035,26.081374,-80.112459,200707-144045,31.140625,,2020-07-07 14:44:44.800,TEMP+IMU+GPS,True
0.0694580078125,1.07635498046875,-0.22021484375,,,330026001847363439353035,26.081374,-80.112459,200707-144045,31.1640625,,2020-07-07 14:44:45.800,TEMP+IMU+GPS,True
0.04638671875,1.06951904296875,-0.212890625,,,330026001847363439353035,26.081374,-80.112459,200707-144045,31.1484375,,2020-07-07 14:44:46.700,TEMP+IMU+GPS,True
,,,4.073,,330026001847363439353035,,,200707-144045,,,2020-07-07 14:44:47.500,BATT INFO,
0.05291748046875,1.0701904296875,-0.2200927734375,,,330026001847363439353035,26.081374,-80.112459,200707-144045,31.1640625,,2020-07-07 14:44:47.700,TEMP+IMU+GPS,True
0.05609130859375,1.07568359375,-0.22174072265625,,,330026001847363439353035,26.081374,-80.11246,200707-144045,31.15625,,2020-07-07 14:44:48.700,TEMP+IMU+GPS,True
0.0528564453125,1.07196044921875,-0.22100830078125,,,330026001847363439353035,26.081374,-80.112459,200707-144045,31.15625,,2020-07-07 14:44:49.600,TEMP+IMU+GPS,True
0.0491943359375,1.07794189453125,-0.22357177734375,,,330026001847363439353035,26.081374,-80.11245799999999,200707-144045,31.15625,,2020-07-07 14:44:50.600,TEMP+IMU+GPS,True
0.0689697265625,1.07281494140625,-0.21844482421875,,,330026001847363439353035,26.081374,-80.11245799999999,200707-144045,31.15625,,2020-07-07 14:44:51.600,TEMP+IMU+GPS,True
0.049072265625,1.07635498046875,-0.22412109375,,,330026001847363439353035,26.081375,-80.11245799999999,200707-144045,31.1796875,,2020-07-07 14:44:52.500,TEMP+IMU+GPS,True
0.05511474609375,1.0782470703125,-0.22119140625,,,330026001847363439353035,,,200707-144045,31.15625,,2020-07-07 14:44:53.500,TEMP+IMU,True
